Make,Model,Year, price ,Engine Type,Horsepower,Torque,Fuel Economy,Body Style,Transmission,Drivetrain,Safety Ratings
Jeep,XC90,2011, 7438415 ,Hybrid,479,593,35.2,Convertible,Automatic,FWD,5 stars
Mitsubishi,XC90,2016, 7187964 ,Hybrid,546,462,31.4,Sedan,Manual,RWD,5 stars
Mitsubishi,C-Class,2019, 3687334 ,Petrol,314,356,31.7,Hatchback,Manual,RWD,3 stars
Porsche,CX-5,2020, 7848553 ,Diesel,439,515,24.4,Coupe,CVT,AWD,5 stars
Chevrolet,Model 3,2021, 2448603 ,Diesel,456,432,36.5,Convertible,CVT,AWD,4 stars
Volvo,Mustang,2010, 2989926 ,Electric,141,224,17.5,Hatchback,Manual,RWD,4 stars
Renault,911,2017, 4218173 ,Hybrid,316,268,15.9,Coupe,CVT,AWD,3 stars
Chevrolet,X5,2013, 4128206 ,Electric,320,232,32.5,Sedan,Automatic,FWD,4 stars
Jaguar,Accord,2022, 8763837 ,Hybrid,127,308,35.2,Convertible,CVT,AWD,4 stars
Kia,Camaro,2011, 6453162 ,Petrol,406,313,19.1,Convertible,CVT,RWD,4 stars
Mercedes-Benz,Outback,2016, 6594997 ,Petrol,100,169,40.6,Hatchback,Manual,AWD,3 stars
Tesla,Accord,2017, 3669791 ,Electric,372,588,17.9,Convertible,Automatic,RWD,3 stars
Jaguar,A4,2013, 6599195 ,Diesel,123,547,22.2,SUV,Automatic,AWD,3 stars
Ford,A4,2017, 1884326 ,Electric,149,318,46,Truck,Manual,AWD,4 stars
Volvo,CX-5,2012, 2083726 ,Hybrid,542,400,45.6,Coupe,Automatic,AWD,3 stars
Mitsubishi,Golf,2012, 3905407 ,Diesel,112,251,49,Coupe,CVT,FWD,3 stars
Tesla,Sportage,2017, 8769914 ,Petrol,550,413,15.4,Sedan,Manual,FWD,5 stars
Volvo,CX-5,2021, 1921979 ,Petrol,136,573,38.3,Convertible,Manual,FWD,5 stars
Porsche,Elantra,2019, 6952284 ,Electric,354,571,19.1,Hatchback,Automatic,FWD,4 stars
BMW,Cherokee,2010, 2065533 ,Electric,435,509,43.8,Hatchback,CVT,FWD,5 stars
Mercedes-Benz,Altima,2011, 828988 ,Hybrid,197,588,20.1,Truck,Manual,FWD,5 stars
Mitsubishi,911,2022, 1587666 ,Electric,485,516,33.9,SUV,Automatic,RWD,3 stars
Nissan,C-Class,2018, 2458994 ,Diesel,306,215,17.7,Convertible,Automatic,FWD,4 stars
Jaguar,Mustang,2019, 3068079 ,Diesel,404,238,19,SUV,CVT,AWD,3 stars
Mitsubishi,Elantra,2021, 1913403 ,Petrol,149,552,21.3,Coupe,Manual,RWD,5 stars
Subaru,Cherokee,2017, 6956801 ,Electric,327,570,44.9,Hatchback,Automatic,FWD,3 stars
Renault,Elantra,2018, 3573003 ,Petrol,557,104,48.1,Convertible,CVT,AWD,4 stars
Subaru,Camry,2015, 4178242 ,Petrol,356,521,43.7,Hatchback,CVT,FWD,4 stars
Subaru,Eclipse,2020, 8581552 ,Petrol,249,533,42.3,Coupe,Manual,RWD,5 stars
BMW,911,2020, 6054221 ,Electric,152,378,26.7,Truck,Automatic,RWD,5 stars
Mitsubishi,X5,2018, 5228503 ,Electric,529,545,17.7,Coupe,Automatic,RWD,5 stars
Honda,XC90,2019, 5742393 ,Electric,112,504,25.8,Sedan,Automatic,AWD,3 stars
Ford,XC90,2021, 3621028 ,Electric,520,295,31.9,Truck,Manual,AWD,3 stars
Volkswagen,Golf,2019, 9661435 ,Diesel,340,158,39.3,Truck,Manual,FWD,3 stars
Ford,Model 3,2011, 7682621 ,Electric,252,476,35.8,Hatchback,Automatic,FWD,3 stars
Porsche,XC90,2015, 5526888 ,Diesel,362,464,30.9,SUV,CVT,FWD,3 stars
Jaguar,CX-5,2013, 5086625 ,Electric,194,459,49.9,SUV,Manual,RWD,3 stars
Ford,Altima,2017, 214388 ,Electric,497,332,39.5,Truck,Manual,RWD,4 stars
BMW,Cherokee,2018, 3595253 ,Petrol,353,386,34.4,Truck,Manual,FWD,5 stars
Kia,CX-5,2015, 9703788 ,Petrol,331,326,15,SUV,Manual,RWD,5 stars
Toyota,911,2012, 153408 ,Hybrid,328,368,38.5,Convertible,CVT,RWD,3 stars
Ford,A4,2022, 5964044 ,Hybrid,533,275,16.9,Hatchback,CVT,AWD,4 stars
Mazda,C-Class,2021, 40231 ,Electric,484,402,37.9,Truck,Manual,AWD,4 stars
Tesla,Mustang,2016, 68676 ,Petrol,171,205,18.1,Sedan,Manual,AWD,5 stars
Ford,Mustang,2020, 9573651 ,Petrol,324,360,19.4,SUV,Manual,RWD,3 stars
Hyundai,Accord,2020, 7407725 ,Hybrid,381,138,35.6,Convertible,Automatic,AWD,4 stars
Audi,Golf,2015, 8897221 ,Petrol,184,290,37.5,Truck,CVT,AWD,5 stars
Mitsubishi,C-Class,2019, 6224889 ,Electric,589,355,18.9,Sedan,Automatic,FWD,4 stars
Renault,Accord,2021, 6534743 ,Hybrid,264,472,23.4,Sedan,Manual,RWD,4 stars
Porsche,Eclipse,2022, 2453424 ,Diesel,292,143,39,Convertible,CVT,AWD,4 stars
Toyota,Altima,2016, 9221957 ,Diesel,327,523,44,Convertible,CVT,FWD,3 stars
Subaru,Altima,2017, 4897862 ,Petrol,177,440,22.3,Sedan,Manual,RWD,3 stars
Nissan,Elantra,2021, 6336288 ,Electric,361,116,48,Truck,Automatic,FWD,5 stars
BMW,Outback,2019, 3685979 ,Petrol,481,174,16,Coupe,CVT,FWD,5 stars
Porsche,Clio,2012, 3866466 ,Electric,567,418,19.8,Truck,CVT,FWD,3 stars
Toyota,XF,2015, 2595752 ,Petrol,325,396,42.5,SUV,Manual,AWD,3 stars
BMW,Camry,2016, 2136423 ,Hybrid,411,356,43,SUV,Manual,FWD,5 stars
Tesla,911,2011, 7718954 ,Petrol,245,366,19.7,Coupe,Manual,AWD,3 stars
Subaru,Golf,2014, 9240267 ,Diesel,195,177,37.1,Coupe,Manual,FWD,5 stars
BMW,XC90,2019, 3000279 ,Diesel,144,542,48.1,Convertible,CVT,AWD,4 stars
Honda,X5,2017, 6364748 ,Electric,355,130,45.8,Truck,Automatic,FWD,3 stars
Honda,Accord,2019, 7793113 ,Hybrid,404,303,36,Convertible,Automatic,FWD,3 stars
Mercedes-Benz,XC90,2014, 1676261 ,Diesel,400,465,47.4,Hatchback,CVT,FWD,3 stars
Volkswagen,911,2012, 6421685 ,Petrol,290,370,35.6,Truck,Automatic,FWD,3 stars
Porsche,Model 3,2016, 3708093 ,Petrol,585,399,30.4,Sedan,CVT,AWD,4 stars
Kia,Elantra,2013, 1851265 ,Hybrid,311,552,28.8,Coupe,CVT,FWD,3 stars
Ford,Cherokee,2014, 3801483 ,Petrol,582,382,44,SUV,CVT,FWD,4 stars
Ford,Camaro,2013, 861309 ,Petrol,561,465,16.5,Coupe,Automatic,FWD,3 stars
Nissan,C-Class,2015, 700745 ,Diesel,374,100,47.9,Convertible,Manual,FWD,5 stars
Mitsubishi,Sportage,2018, 9328295 ,Electric,237,362,44.1,Hatchback,Automatic,RWD,3 stars
Mercedes-Benz,XF,2023, 7430998 ,Electric,461,428,30.2,SUV,Manual,AWD,5 stars
Jaguar,Sportage,2015, 9987826 ,Petrol,227,287,25.7,Convertible,Manual,FWD,5 stars
Renault,Altima,2019, 5120887 ,Petrol,113,424,35.4,SUV,Manual,AWD,4 stars
Mercedes-Benz,Camry,2017, 3857525 ,Diesel,205,241,33.1,Hatchback,CVT,RWD,5 stars
Toyota,Model 3,2010, 4641726 ,Hybrid,266,262,27.2,Hatchback,Automatic,FWD,4 stars
Volkswagen,Clio,2017, 9851589 ,Electric,229,527,22.6,Sedan,Automatic,AWD,5 stars
Nissan,Cherokee,2023, 7041384 ,Petrol,561,596,21.1,Coupe,Manual,RWD,3 stars
Kia,Elantra,2018, 161381 ,Electric,463,461,47,SUV,Automatic,AWD,5 stars
Hyundai,Outback,2013, 4019256 ,Hybrid,209,159,48.4,Coupe,Manual,FWD,4 stars
Audi,C-Class,2016, 611608 ,Petrol,199,501,31.6,Convertible,Manual,RWD,5 stars
Volkswagen,Sportage,2014, 5204349 ,Electric,214,282,19.9,Coupe,Manual,FWD,5 stars
Audi,Sportage,2017, 3557937 ,Petrol,538,384,30.4,Sedan,Manual,AWD,3 stars
Hyundai,Outback,2019, 4540423 ,Hybrid,362,108,24.3,SUV,Automatic,AWD,4 stars
Jaguar,Camaro,2013, 2311726 ,Electric,183,499,24.6,Truck,Automatic,RWD,3 stars
Ford,X5,2018, 7550856 ,Petrol,182,300,15.4,Coupe,Manual,AWD,4 stars
Nissan,Accord,2010, 361545 ,Electric,293,298,16.7,Hatchback,Manual,FWD,5 stars
Toyota,Camry,2015, 5289418 ,Diesel,472,294,15.3,Convertible,Automatic,AWD,3 stars
Volvo,911,2010, 9314103 ,Hybrid,365,505,25,Hatchback,CVT,RWD,3 stars
Porsche,Model 3,2018, 7593575 ,Petrol,418,375,23.5,SUV,Automatic,AWD,4 stars
Hyundai,Outback,2017, 6584942 ,Petrol,304,547,36.5,Truck,Manual,AWD,5 stars
Porsche,Mustang,2023, 7676464 ,Diesel,344,129,42,SUV,Automatic,FWD,3 stars
Hyundai,Camaro,2021, 306803 ,Hybrid,582,432,26.6,SUV,Automatic,FWD,3 stars
Porsche,Elantra,2011, 4167157 ,Diesel,205,192,40.7,Coupe,Automatic,RWD,3 stars
Subaru,Eclipse,2018, 1601478 ,Diesel,318,324,40.8,Truck,CVT,AWD,3 stars
Renault,CX-5,2017, 5517017 ,Electric,355,134,47.3,Truck,Automatic,FWD,4 stars
Porsche,XF,2017, 3246954 ,Petrol,274,446,37.6,Sedan,Manual,AWD,5 stars
Subaru,911,2018, 9115451 ,Hybrid,112,512,20.3,Coupe,CVT,RWD,4 stars
Mazda,Model 3,2015, 5116292 ,Diesel,504,265,36.5,Coupe,Manual,RWD,5 stars
Subaru,Outback,2013, 8378778 ,Hybrid,276,565,44.8,Convertible,CVT,AWD,4 stars
Tesla,Sportage,2018, 5505822 ,Electric,203,590,40.6,Coupe,Automatic,AWD,5 stars
Porsche,XC90,2015, 1943812 ,Petrol,501,292,31.3,Hatchback,Manual,AWD,4 stars
Honda,Mustang,2012, 7405535 ,Electric,244,306,44.9,Convertible,Automatic,RWD,5 stars
Toyota,Mustang,2012, 2396124 ,Diesel,388,281,30.4,SUV,Manual,RWD,4 stars
Mazda,Golf,2013, 5723427 ,Hybrid,394,147,47.1,Convertible,CVT,RWD,3 stars
Nissan,Sportage,2023, 6693679 ,Electric,156,557,28.2,Convertible,Manual,FWD,5 stars
Kia,XF,2018, 5760832 ,Hybrid,123,499,34.1,SUV,Manual,FWD,4 stars
Mazda,Camry,2020, 550454 ,Hybrid,296,183,44.7,Sedan,CVT,RWD,4 stars
Jeep,XF,2020, 3271858 ,Hybrid,476,303,26.8,Coupe,Automatic,FWD,3 stars
Hyundai,Eclipse,2013, 3028044 ,Electric,459,559,30.8,Hatchback,Manual,RWD,5 stars
Nissan,Clio,2012, 5515062 ,Diesel,351,391,31.5,Truck,Automatic,AWD,5 stars
Nissan,911,2018, 4929434 ,Electric,218,411,31.6,Truck,Manual,FWD,4 stars
Ford,Altima,2015, 9599866 ,Petrol,366,237,26.6,Hatchback,CVT,AWD,5 stars
Chevrolet,Camaro,2017, 8788889 ,Hybrid,433,598,24.9,Sedan,CVT,FWD,4 stars
Hyundai,Outback,2014, 903141 ,Electric,458,140,49.4,Coupe,CVT,RWD,5 stars
Volkswagen,Altima,2012, 4910883 ,Hybrid,466,427,48.6,Truck,Manual,RWD,4 stars
Mazda,C-Class,2015, 2009259 ,Petrol,579,107,37,Hatchback,Automatic,FWD,3 stars
Jaguar,911,2021, 6471441 ,Diesel,243,247,29.7,SUV,Manual,AWD,4 stars
Kia,Clio,2021, 3197503 ,Diesel,441,464,43.2,Coupe,Automatic,FWD,4 stars
Mercedes-Benz,Model 3,2018, 9925215 ,Diesel,116,152,35.8,Coupe,Automatic,FWD,4 stars
Volkswagen,A4,2013, 7646686 ,Hybrid,321,528,40.3,Sedan,CVT,FWD,3 stars
Kia,Mustang,2021, 8277729 ,Diesel,219,395,24.4,Coupe,Manual,FWD,4 stars
Mazda,Camaro,2011, 9464452 ,Petrol,584,442,48.1,Convertible,CVT,RWD,3 stars
Jeep,Elantra,2011, 6685055 ,Petrol,427,393,46.5,Convertible,Automatic,FWD,4 stars
Kia,Outback,2014, 8540651 ,Petrol,428,577,18.1,Truck,Automatic,FWD,3 stars
BMW,Camry,2021, 3767453 ,Petrol,403,174,38.7,SUV,Automatic,AWD,3 stars
Subaru,A4,2012, 7565875 ,Diesel,507,503,48.8,Sedan,CVT,AWD,5 stars
Jeep,XC90,2015, 6878907 ,Petrol,132,393,15.8,Hatchback,CVT,FWD,4 stars
Mazda,911,2014, 8079348 ,Electric,570,408,15.9,Hatchback,CVT,AWD,5 stars
Volkswagen,Golf,2019, 2322447 ,Electric,555,103,16.4,SUV,Automatic,RWD,4 stars
Audi,XC90,2012, 3294996 ,Electric,160,506,38.6,Truck,CVT,RWD,5 stars
Renault,Eclipse,2010, 1971535 ,Electric,495,130,27.8,Sedan,Automatic,AWD,5 stars
Mercedes-Benz,Elantra,2016, 7295154 ,Electric,319,113,47.7,Sedan,Automatic,AWD,4 stars
Porsche,A4,2017, 3494329 ,Electric,581,294,15.2,Sedan,Automatic,RWD,5 stars
Subaru,Camaro,2017, 422191 ,Diesel,373,410,25.6,Convertible,Manual,AWD,5 stars
Mitsubishi,Cherokee,2010, 9837414 ,Diesel,192,456,22.7,Truck,Automatic,AWD,3 stars
Jaguar,Mustang,2019, 4234747 ,Electric,489,317,35.5,Sedan,Manual,AWD,4 stars
Ford,Elantra,2011, 3912967 ,Petrol,308,527,44.7,Coupe,CVT,RWD,3 stars
Nissan,Clio,2013, 4365238 ,Petrol,295,293,23.3,Sedan,Manual,FWD,5 stars
Subaru,CX-5,2016, 4047737 ,Electric,152,289,37,SUV,Manual,AWD,4 stars
Audi,XC90,2010, 3051878 ,Hybrid,503,483,29.7,SUV,Automatic,AWD,5 stars
Audi,Golf,2016, 9332303 ,Petrol,114,348,23.1,Sedan,CVT,RWD,4 stars
Toyota,Elantra,2023, 3517208 ,Electric,546,408,32.3,Sedan,Manual,FWD,5 stars
Volvo,XC90,2014, 48276 ,Petrol,498,301,41.2,Coupe,CVT,FWD,3 stars
Mercedes-Benz,C-Class,2019, 4248264 ,Petrol,336,404,18.4,SUV,Automatic,FWD,5 stars
Mitsubishi,Elantra,2021, 3720044 ,Diesel,271,160,48.3,Sedan,Manual,RWD,5 stars
Subaru,CX-5,2013, 7262762 ,Electric,291,470,34.6,Hatchback,Automatic,RWD,3 stars
Honda,X5,2012, 5275823 ,Diesel,232,582,36.6,Coupe,Manual,AWD,3 stars
Jeep,CX-5,2012, 4401473 ,Electric,466,441,45.1,Convertible,CVT,AWD,4 stars
Nissan,Clio,2022, 2016948 ,Petrol,595,520,19.1,Coupe,Manual,RWD,5 stars
BMW,Clio,2017, 8130452 ,Diesel,524,268,44.2,SUV,Manual,RWD,3 stars
Hyundai,Camry,2017, 6937971 ,Petrol,464,323,27.2,Hatchback,Manual,FWD,5 stars
Honda,Model 3,2011, 3565887 ,Hybrid,124,457,20.7,Truck,Automatic,FWD,4 stars
Volkswagen,Outback,2018, 3167045 ,Diesel,302,377,18.7,Convertible,Manual,RWD,5 stars
Nissan,Cherokee,2010, 7335456 ,Electric,144,203,21.9,Sedan,Automatic,RWD,3 stars
BMW,911,2017, 8844497 ,Electric,203,262,29.8,Convertible,Manual,FWD,4 stars
Volvo,Accord,2010, 4027863 ,Hybrid,551,152,30.4,Convertible,CVT,AWD,5 stars
Tesla,Camaro,2013, 2766636 ,Diesel,232,112,25.1,Hatchback,Manual,RWD,3 stars
Renault,CX-5,2019, 2954699 ,Hybrid,106,281,30.7,SUV,CVT,AWD,4 stars
BMW,Elantra,2022, 7832292 ,Electric,555,180,21.7,Convertible,CVT,FWD,3 stars
Jeep,Mustang,2019, 1925477 ,Hybrid,416,179,37.8,Convertible,Manual,RWD,5 stars
Kia,Clio,2017, 3466571 ,Petrol,284,510,18.7,Hatchback,Automatic,FWD,4 stars
Subaru,Clio,2011, 984496 ,Hybrid,221,408,26.8,Coupe,CVT,FWD,5 stars
Toyota,XF,2023, 3572467 ,Electric,300,322,20.8,Hatchback,Manual,FWD,4 stars
Tesla,Model 3,2010, 6128525 ,Petrol,141,491,49.5,Hatchback,CVT,AWD,5 stars
Audi,CX-5,2018, 478591 ,Hybrid,402,192,37.2,Sedan,CVT,FWD,5 stars
Volvo,Camaro,2013, 5498355 ,Petrol,471,159,41,Truck,Automatic,AWD,5 stars
Ford,911,2018, 9553474 ,Petrol,234,541,20.9,Convertible,CVT,RWD,5 stars
Subaru,Sportage,2023, 3727601 ,Electric,595,575,24.7,Truck,Automatic,FWD,3 stars
BMW,Outback,2016, 301432 ,Hybrid,197,206,46.8,Sedan,Manual,RWD,3 stars
Mercedes-Benz,A4,2017, 37223 ,Hybrid,481,279,17.7,SUV,CVT,FWD,4 stars
Toyota,Eclipse,2021, 3399685 ,Electric,454,107,34.9,Hatchback,CVT,AWD,5 stars
Porsche,CX-5,2023, 2117499 ,Petrol,231,263,38.8,Coupe,Automatic,AWD,4 stars
Jeep,Accord,2012, 4614622 ,Hybrid,127,215,28.4,SUV,Manual,RWD,5 stars
Ford,Camry,2017, 681967 ,Hybrid,226,356,36.5,SUV,Automatic,FWD,3 stars
Honda,Mustang,2015, 9299601 ,Hybrid,237,200,45.3,Coupe,Automatic,FWD,4 stars
Subaru,C-Class,2010, 8834472 ,Petrol,468,200,16.4,SUV,Automatic,RWD,5 stars
Volkswagen,XF,2019, 5095746 ,Petrol,394,392,27,Truck,CVT,FWD,3 stars
Toyota,C-Class,2014, 303771 ,Hybrid,373,118,49.1,Hatchback,Automatic,FWD,5 stars
Mitsubishi,X5,2014, 1726476 ,Electric,104,299,37.8,Convertible,Manual,RWD,4 stars
Renault,Golf,2015, 9027897 ,Hybrid,112,270,35.4,Truck,CVT,RWD,3 stars
Honda,XC90,2021, 5622629 ,Electric,230,109,42.8,Sedan,CVT,RWD,5 stars
Subaru,Mustang,2021, 9150916 ,Diesel,530,137,47.3,Convertible,CVT,FWD,4 stars
Kia,Cherokee,2014, 8328586 ,Diesel,464,287,36.1,Truck,Automatic,FWD,5 stars
Volvo,Elantra,2015, 498231 ,Electric,515,540,33.8,Coupe,Manual,RWD,3 stars
Tesla,Cherokee,2010, 1849361 ,Diesel,497,220,50,SUV,Automatic,AWD,3 stars
Honda,Eclipse,2010, 4046934 ,Hybrid,213,216,46.7,Coupe,CVT,FWD,4 stars
Chevrolet,CX-5,2022, 6585986 ,Petrol,337,229,21.6,Truck,Manual,RWD,3 stars
Renault,Cherokee,2018, 6089942 ,Diesel,466,200,21,Hatchback,Manual,FWD,4 stars
Renault,Outback,2010, 8457751 ,Petrol,226,331,29,Truck,CVT,RWD,5 stars
Mazda,Accord,2010, 4845326 ,Petrol,149,576,41.5,SUV,CVT,FWD,3 stars
Subaru,X5,2016, 2998858 ,Hybrid,584,354,49.6,Coupe,Manual,AWD,3 stars
Mitsubishi,Golf,2012, 3717536 ,Hybrid,260,535,42.9,Hatchback,Manual,FWD,4 stars
BMW,Altima,2023, 9796377 ,Petrol,342,422,44.3,Coupe,Manual,AWD,4 stars
Tesla,XC90,2018, 3318112 ,Petrol,328,260,26,SUV,CVT,FWD,4 stars
Jeep,Mustang,2017, 4873268 ,Petrol,180,107,43.4,Truck,Manual,RWD,3 stars
Audi,Outback,2021, 6250223 ,Electric,537,573,29.1,Coupe,Manual,AWD,3 stars
Kia,A4,2020, 7904921 ,Hybrid,334,458,21,Sedan,CVT,RWD,5 stars
Ford,Clio,2010, 6675966 ,Diesel,376,478,47.7,Hatchback,Automatic,FWD,3 stars
Chevrolet,XF,2022, 1883258 ,Electric,422,168,28.9,Coupe,CVT,FWD,5 stars
Tesla,Accord,2013, 1969189 ,Hybrid,113,124,37.5,SUV,CVT,RWD,4 stars
Volkswagen,Elantra,2016, 2827014 ,Hybrid,354,103,18.1,Hatchback,CVT,RWD,3 stars
Jeep,Model 3,2010, 3271898 ,Petrol,357,182,39.3,Coupe,Automatic,FWD,3 stars
Kia,Camry,2020, 8961271 ,Electric,307,110,34.1,SUV,CVT,FWD,3 stars
Jeep,Sportage,2016, 2453777 ,Diesel,138,279,49.1,Coupe,Automatic,AWD,4 stars
Hyundai,Sportage,2012, 7849782 ,Electric,587,409,31.7,Convertible,Manual,FWD,4 stars
Toyota,911,2023, 6092468 ,Diesel,238,394,35.4,Truck,Manual,FWD,4 stars
BMW,XC90,2023, 7181701 ,Hybrid,194,535,30,Truck,CVT,RWD,3 stars
Subaru,Eclipse,2018, 3338745 ,Hybrid,342,339,36.2,Truck,Manual,FWD,3 stars
Tesla,911,2019, 1782424 ,Hybrid,273,400,48.3,Hatchback,Manual,AWD,4 stars
Subaru,XF,2015, 86814 ,Petrol,243,353,44,SUV,Automatic,RWD,5 stars
Jaguar,Cherokee,2019, 7870874 ,Petrol,446,299,37.9,Coupe,Manual,AWD,4 stars
Mercedes-Benz,911,2023, 1714961 ,Petrol,216,386,36.1,Truck,CVT,FWD,3 stars
Volvo,Elantra,2017, 7845564 ,Petrol,474,587,41.5,SUV,CVT,RWD,3 stars
Honda,Eclipse,2013, 7984359 ,Electric,568,473,30.5,Convertible,Manual,RWD,3 stars
Audi,Model 3,2018, 4256931 ,Diesel,365,560,41.3,Coupe,Manual,AWD,4 stars
Porsche,C-Class,2020, 6031481 ,Electric,503,136,38.8,Hatchback,Automatic,FWD,4 stars
Porsche,Model 3,2013, 4636987 ,Electric,478,332,39.2,SUV,CVT,RWD,3 stars
Volkswagen,Model 3,2013, 2101038 ,Electric,359,109,19.9,Hatchback,Manual,FWD,5 stars
Volvo,Accord,2015, 9389988 ,Hybrid,377,169,19.7,Coupe,CVT,RWD,5 stars
Mitsubishi,Model 3,2018, 5292894 ,Hybrid,591,599,26.8,Hatchback,CVT,RWD,5 stars
BMW,Camry,2022, 3672968 ,Petrol,536,497,27.1,Truck,CVT,AWD,3 stars
Renault,Accord,2015, 3989541 ,Diesel,127,218,31.7,Convertible,Automatic,RWD,5 stars
Mazda,Sportage,2021, 6586481 ,Diesel,297,580,36.8,Sedan,Manual,RWD,5 stars
Chevrolet,Sportage,2016, 3658833 ,Electric,185,202,31.7,Hatchback,CVT,AWD,5 stars
BMW,XF,2018, 4190969 ,Hybrid,233,414,17.8,SUV,Automatic,FWD,4 stars
Mazda,Outback,2014, 9023562 ,Hybrid,401,270,44.5,Hatchback,Manual,FWD,5 stars
Subaru,Model 3,2014, 6239625 ,Hybrid,217,571,44.1,SUV,Automatic,RWD,4 stars
BMW,911,2022, 6240332 ,Diesel,270,310,18.4,SUV,CVT,RWD,3 stars
Chevrolet,A4,2011, 721695 ,Petrol,223,415,33.7,SUV,Manual,FWD,4 stars
Nissan,XC90,2018, 9745662 ,Hybrid,347,116,45,Convertible,Automatic,AWD,5 stars
Mazda,911,2023, 8802422 ,Hybrid,258,576,21.2,Sedan,Manual,RWD,3 stars
Renault,Clio,2021, 5166062 ,Electric,364,274,34,Sedan,CVT,AWD,5 stars
Volvo,Sportage,2012, 275935 ,Electric,177,465,49.7,Convertible,Automatic,FWD,4 stars
Mazda,Camaro,2013, 7476459 ,Diesel,594,450,41,SUV,CVT,FWD,4 stars
Jeep,C-Class,2017, 2041604 ,Petrol,292,449,44.9,Coupe,CVT,RWD,5 stars
Mitsubishi,Model 3,2023, 366993 ,Diesel,390,125,50,Sedan,CVT,FWD,4 stars
Chevrolet,CX-5,2022, 6449497 ,Hybrid,263,191,23.9,Truck,Manual,AWD,4 stars
Ford,XC90,2011, 8983295 ,Electric,191,522,35.5,Sedan,Automatic,RWD,4 stars
Jeep,Accord,2018, 5729106 ,Electric,266,515,17.4,Sedan,CVT,RWD,3 stars
Jeep,Cherokee,2014, 4262666 ,Electric,118,305,37.3,Convertible,Automatic,RWD,5 stars
Volvo,A4,2010, 4543737 ,Electric,532,518,45,Truck,Automatic,AWD,4 stars
Subaru,X5,2014, 7378271 ,Electric,184,145,29.9,SUV,CVT,FWD,3 stars
Jeep,Altima,2013, 8460363 ,Hybrid,174,200,25.6,Truck,CVT,RWD,5 stars
Mitsubishi,Altima,2011, 6753827 ,Electric,304,551,30.1,Sedan,CVT,FWD,4 stars
Kia,Sportage,2016, 5140185 ,Electric,501,217,15.8,Convertible,CVT,AWD,5 stars
Jaguar,Altima,2016, 5075735 ,Diesel,363,159,29.3,Sedan,CVT,FWD,5 stars
Mitsubishi,A4,2015, 3372865 ,Diesel,513,565,16.3,SUV,CVT,AWD,3 stars
Nissan,Sportage,2014, 5414779 ,Diesel,531,440,38.7,Sedan,Automatic,FWD,5 stars
Mitsubishi,Elantra,2015, 2331976 ,Diesel,179,323,47,Hatchback,CVT,RWD,3 stars
BMW,Outback,2014, 4072741 ,Diesel,582,263,17.7,Coupe,Manual,AWD,5 stars
Honda,XF,2019, 5284243 ,Petrol,246,262,42.9,Convertible,CVT,RWD,4 stars
Tesla,Altima,2018, 3469635 ,Diesel,486,214,43,Coupe,CVT,AWD,3 stars
Mitsubishi,Cherokee,2011, 3605974 ,Hybrid,169,562,34.5,Sedan,CVT,AWD,3 stars
Jaguar,Model 3,2022, 1915409 ,Petrol,446,596,17.9,Coupe,Automatic,FWD,5 stars
Audi,Accord,2021, 5989067 ,Petrol,416,175,40.7,Hatchback,CVT,AWD,5 stars
Jaguar,CX-5,2022, 4283888 ,Hybrid,105,546,42.5,Convertible,Manual,RWD,4 stars
Volvo,Accord,2021, 4396898 ,Hybrid,169,486,24.7,Hatchback,Automatic,FWD,4 stars
Mercedes-Benz,XC90,2012, 651827 ,Electric,215,301,47.7,Coupe,Automatic,RWD,4 stars
Hyundai,Elantra,2023, 9197966 ,Hybrid,319,446,49.2,Truck,Automatic,AWD,4 stars
Volvo,C-Class,2018, 6626679 ,Electric,551,337,35.1,Truck,Manual,RWD,4 stars
Jeep,Model 3,2018, 1659552 ,Electric,257,346,19.4,Convertible,CVT,AWD,3 stars
BMW,Golf,2013, 4026546 ,Hybrid,248,219,49.4,Coupe,CVT,FWD,4 stars
Chevrolet,XF,2022, 5607366 ,Electric,233,244,37.4,Hatchback,CVT,RWD,3 stars
Nissan,Sportage,2022, 5901451 ,Hybrid,241,493,18.5,Sedan,Automatic,RWD,5 stars
Volvo,XF,2019, 4354221 ,Diesel,515,530,28.1,Sedan,Automatic,AWD,5 stars
Mitsubishi,Model 3,2021, 7932127 ,Hybrid,416,111,23.7,Truck,Automatic,AWD,5 stars
Renault,Eclipse,2015, 2294696 ,Petrol,259,531,32,Truck,Manual,RWD,3 stars
Audi,Accord,2015, 8815653 ,Hybrid,219,343,31.3,Coupe,Manual,AWD,3 stars
Hyundai,911,2023, 7941543 ,Electric,205,325,39.8,SUV,Automatic,RWD,4 stars
Volvo,Sportage,2012, 4315265 ,Diesel,236,418,30.4,Sedan,Automatic,RWD,3 stars
Volvo,C-Class,2016, 3293575 ,Petrol,573,513,47.5,Hatchback,Automatic,FWD,5 stars
Honda,911,2010, 6433133 ,Electric,541,487,40.7,Truck,Manual,RWD,5 stars
Mazda,Sportage,2019, 9401606 ,Hybrid,494,561,17.3,SUV,CVT,FWD,5 stars
Mazda,Clio,2015, 5582064 ,Diesel,224,163,35.6,Truck,Automatic,FWD,4 stars
Porsche,Altima,2013, 6802873 ,Hybrid,110,197,26.9,Convertible,CVT,RWD,3 stars
Tesla,Mustang,2013, 9707542 ,Hybrid,388,272,41.4,SUV,Automatic,RWD,4 stars
